customer_id,customer_name,city,state,signup_date
8407,Customer #8407,Sorocaba,SP,2018-06-08
8408,Customer #8408,Salvador,BA,2018-07-21
8409,Customer #8409,Timoteo,MG,2017-09-17
8410,Customer #8410,Patrocinio,MG,2017-02-01
8411,Customer #8411,Jundiai,SP,2017-11-24
8412,Customer #8412,Sao Paulo,SP,2018-04-19
8413,Customer #8413,Sao Bernardo Do Campo,SP,2018-01-29
8414,Customer #8414,Hidrolandia,CE,2017-05-02
8415,Customer #8415,Curitiba,PR,2017-01-05
8416,Customer #8416,Sao Paulo,SP,2018-04-05
8417,Customer #8417,Rio De Janeiro,RJ,2017-07-11
8418,Customer #8418,Pelotas,RS,2018-06-23
8419,Customer #8419,Rio De Janeiro,RJ,2018-01-25
8420,Customer #8420,Sao Bernardo Do Campo,SP,2017-12-05
8421,Customer #8421,Brasilia,DF,2017-07-08
8422,Customer #8422,Pendencias,RN,2017-11-24
8423,Customer #8423,Queimados,RJ,2018-03-18
8424,Customer #8424,Frederico Westphalen,RS,2017-11-27
8425,Customer #8425,Volta Redonda,RJ,2017-07-13
8426,Customer #8426,Goiania,GO,2018-03-06
8427,Customer #8427,Rio De Janeiro,RJ,2018-06-21
8428,Customer #8428,Jundiai,SP,2017-07-14
8429,Customer #8429,Belo Horizonte,MG,2018-07-06
8430,Customer #8430,Piracicaba,SP,2018-05-14
8431,Customer #8431,Campinas,SP,2017-06-13
8432,Customer #8432,Brasilia,DF,2017-06-17
8433,Customer #8433,Rio De Janeiro,RJ,2018-05-16
8434,Customer #8434,Volta Redonda,RJ,2018-05-22
8435,Customer #8435,Sao Paulo,SP,2017-08-10
8436,Customer #8436,Sao Paulo,SP,2017-12-11
8437,Customer #8437,Sao Paulo,SP,2017-04-01
8438,Customer #8438,Porto Alegre,RS,2018-03-16
8439,Customer #8439,Lavras Do Sul,RS,2018-01-03
8440,Customer #8440,Sao Paulo,SP,2017-08-29
8441,Customer #8441,Belo Horizonte,MG,2017-03-13
8442,Customer #8442,Cuite Velho,MG,2017-06-18
8443,Customer #8443,Araujos,MG,2017-11-15
8444,Customer #8444,Pirassununga,SP,2018-07-23
8445,Customer #8445,Porto Alegre,RS,2017-11-05
8446,Customer #8446,Redencao,CE,2017-12-22
8447,Customer #8447,Rio Acima,MG,2018-02-23
8448,Customer #8448,Brusque,SC,2018-01-16
8449,Customer #8449,Rio Verde,GO,2018-06-24
8450,Customer #8450,Sao Paulo,SP,2017-10-30
8451,Customer #8451,Sao Carlos,SP,2018-01-08
8452,Customer #8452,Arace,ES,2018-04-02
8453,Customer #8453,Formosa,GO,2017-08-15
8454,Customer #8454,Indaiatuba,SP,2018-04-12
8455,Customer #8455,Ferraz De Vasconcelos,SP,2018-02-18
8456,Customer #8456,Santa Rosa,RS,2017-11-24
8457,Customer #8457,Petropolis,RJ,2018-05-10
8458,Customer #8458,Figueira,PR,2017-12-04
8459,Customer #8459,Teutonia,RS,2018-05-20
8460,Customer #8460,Fortaleza,CE,2017-11-04
8461,Customer #8461,Sao Paulo,SP,2018-03-26
8462,Customer #8462,Salto,SP,2018-04-12
8463,Customer #8463,Cajobi,SP,2017-05-24
8464,Customer #8464,Pinhais,PR,2018-01-22
8465,Customer #8465,Osasco,SP,2018-04-28
8466,Customer #8466,Taboao Da Serra,SP,2018-03-19
8467,Customer #8467,Vera Cruz,BA,2018-07-14
8468,Customer #8468,Sao Jose Dos Campos,SP,2018-07-22
8469,Customer #8469,Mogi Das Cruzes,SP,2017-12-19
8470,Customer #8470,Sao Paulo,SP,2018-04-28
8471,Customer #8471,Curitiba,PR,2017-03-01
8472,Customer #8472,Brasilia,DF,2018-07-26
8473,Customer #8473,Brasilia,DF,2017-10-09
8474,Customer #8474,Esteio,RS,2017-11-17
8475,Customer #8475,Curitiba,PR,2017-11-13
8476,Customer #8476,Ribeirao Preto,SP,2018-05-05
8477,Customer #8477,Brasilia,DF,2017-09-11
8478,Customer #8478,Sao Paulo,SP,2018-07-12
8479,Customer #8479,Santos,SP,2018-03-13
8480,Customer #8480,Limeira,SP,2018-03-08
8481,Customer #8481,Crixas,GO,2018-03-27
8482,Customer #8482,Belo Horizonte,MG,2018-03-09
8483,Customer #8483,Campina Grande Do Sul,PR,2017-03-15
8484,Customer #8484,Sao Francisco,PB,2018-05-14
8485,Customer #8485,Belo Horizonte,MG,2017-12-17
8486,Customer #8486,Atibaia,SP,2018-08-13
8487,Customer #8487,Rio Grande,RS,2018-02-25
8488,Customer #8488,Belo Horizonte,MG,2018-06-13
8489,Customer #8489,Recife,PE,2017-04-09
8490,Customer #8490,Armazem,SC,2018-08-15
8491,Customer #8491,Resende,RJ,2017-03-20
8492,Customer #8492,Petropolis,RJ,2018-03-27
8493,Customer #8493,Alto Jequitiba,MG,2017-09-07
8494,Customer #8494,Rio De Janeiro,RJ,2017-02-10
8495,Customer #8495,Teixeira De Freitas,BA,2018-04-15
8496,Customer #8496,Brasilia,DF,2018-08-19
8497,Customer #8497,Bastos,SP,2017-06-07
8498,Customer #8498,Brasilia,DF,2017-11-25
8499,Customer #8499,Osorio,RS,2018-01-15
8500,Customer #8500,Viamao,RS,2018-07-31
8501,Customer #8501,Ilhabela,SP,2018-02-18
8502,Customer #8502,Fortaleza,CE,2017-10-15
8503,Customer #8503,Joao Pessoa,PB,2017-08-15
8504,Customer #8504,Brasilia,DF,2018-01-22
8505,Customer #8505,Gaspar,SC,2018-07-17
8506,Customer #8506,Rio De Janeiro,RJ,2017-07-18
8507,Customer #8507,Santana De Parnaiba,SP,2018-06-09
8508,Customer #8508,Sao Bernardo Do Campo,SP,2017-07-03
8509,Customer #8509,Piracicaba,SP,2017-10-31
8510,Customer #8510,Nova Iguacu,RJ,2018-03-17
8511,Customer #8511,Curvelo,MG,2017-06-04
8512,Customer #8512,Goiania,GO,2018-01-12
8513,Customer #8513,Recife,PE,2017-12-07
8514,Customer #8514,Brasilia,DF,2017-05-24
8515,Customer #8515,Bastos,SP,2018-05-07
8516,Customer #8516,Cachoeirinha,RS,2018-02-22
8517,Customer #8517,Barra Do Garcas,MT,2018-07-01
8518,Customer #8518,Taubate,SP,2017-08-28
8519,Customer #8519,Camanducaia,MG,2018-06-21
8520,Customer #8520,Sao Jose Dos Campos,SP,2018-07-03
8521,Customer #8521,Sao Paulo,SP,2018-08-14
8522,Customer #8522,Santo Antonio Do Leverger,MT,2018-04-26
8523,Customer #8523,Santos,SP,2018-05-03
8524,Customer #8524,Rio De Janeiro,RJ,2017-09-20
8525,Customer #8525,Conceicao Do Araguaia,PA,2017-01-17
8526,Customer #8526,Sao Paulo,SP,2018-04-17
8527,Customer #8527,Sao Paulo,SP,2018-06-11
8528,Customer #8528,Rio De Janeiro,RJ,2017-09-17
8529,Customer #8529,Tupaciguara,MG,2017-06-13
8530,Customer #8530,Bonfim,MG,2017-12-10
8531,Customer #8531,Seabra,BA,2018-02-10
8532,Customer #8532,Parauapebas,PA,2017-06-11
8533,Customer #8533,Curitiba,PR,2018-06-24
8534,Customer #8534,Brasilia,DF,2017-01-26
8535,Customer #8535,Seropedica,RJ,2017-07-04
8536,Customer #8536,Guarulhos,SP,2018-05-27
8537,Customer #8537,Santo Angelo,RS,2017-06-06
8538,Customer #8538,Salvador,BA,2018-05-06
8539,Customer #8539,Itaperuna,RJ,2017-05-11
8540,Customer #8540,Arroio Do Meio,RS,2018-07-24
8541,Customer #8541,Minas Novas,MG,2017-02-12
8542,Customer #8542,Nova Olinda Do Maranhao,MA,2017-08-05
8543,Customer #8543,Belo Horizonte,MG,2017-10-23
8544,Customer #8544,Itapevi,SP,2017-12-30
8545,Customer #8545,Paranavai,PR,2018-06-25
8546,Customer #8546,Carbonita,MG,2017-04-18
8547,Customer #8547,Porto Alegre,RS,2017-04-30
8548,Customer #8548,Patos De Minas,MG,2018-01-03
8549,Customer #8549,Osasco,SP,2018-05-03
8550,Customer #8550,Sao Paulo,SP,2018-06-20
8551,Customer #8551,Belo Horizonte,MG,2017-04-03
8552,Customer #8552,Maceio,AL,2018-03-01
8553,Customer #8553,Natal,RN,2017-06-03
8554,Customer #8554,Brasilia,DF,2018-07-14
8555,Customer #8555,Maua,SP,2017-10-05
8556,Customer #8556,Duque De Caxias,RJ,2017-11-26
8557,Customer #8557,Uberlandia,MG,2017-11-24
8558,Customer #8558,Santa Barbara,MG,2018-03-12
8559,Customer #8559,Sao Goncalo,RJ,2017-10-27
8560,Customer #8560,Santo Andre,SP,2017-11-13
8561,Customer #8561,Belem,PA,2017-11-24
8562,Customer #8562,Hortolandia,SP,2017-04-07
8563,Customer #8563,Jaguaruna,SC,2017-09-13
8564,Customer #8564,Porto Alegre,RS,2017-11-07
8565,Customer #8565,Guarei,SP,2018-04-08
8566,Customer #8566,Novo Hamburgo,RS,2017-07-26
8567,Customer #8567,Rio Preto,MG,2018-04-23
8568,Customer #8568,Goiania,GO,2018-02-28
8569,Customer #8569,Sao Paulo,SP,2017-07-27
8570,Customer #8570,Marechal Candido Rondon,PR,2018-03-15
8571,Customer #8571,Fortaleza,CE,2018-04-03
8572,Customer #8572,Sao Leopoldo,RS,2018-07-25
8573,Customer #8573,Sao Jose Dos Campos,SP,2017-09-18
8574,Customer #8574,Brumadinho,MG,2018-08-03
8575,Customer #8575,Gravatai,RS,2018-02-25
8576,Customer #8576,Gramado,RS,2017-03-22
8577,Customer #8577,Duque De Caxias,RJ,2017-09-09
8578,Customer #8578,Carapicuiba,SP,2017-12-04
8579,Customer #8579,Tubarao,SC,2018-01-07
8580,Customer #8580,Pato Bragado,PR,2018-01-14
8581,Customer #8581,Niteroi,RJ,2017-09-10
8582,Customer #8582,Sao Joao Da Boa Vista,SP,2017-05-04
8583,Customer #8583,Itapema,SC,2018-07-01
8584,Customer #8584,Avare,SP,2017-08-09
8585,Customer #8585,Contagem,MG,2017-03-06
8586,Customer #8586,Maceio,AL,2018-03-27
8587,Customer #8587,Lavras,MG,2018-02-03
8588,Customer #8588,Rio De Janeiro,RJ,2018-08-15
8589,Customer #8589,Itanhaem,SP,2017-07-06
8590,Customer #8590,Itaquaquecetuba,SP,2018-03-23
8591,Customer #8591,Piracicaba,SP,2018-05-25
8592,Customer #8592,Franco Da Rocha,SP,2018-06-09
8593,Customer #8593,Sao Bernardo Do Campo,SP,2017-09-09
8594,Customer #8594,Sao Paulo,SP,2018-05-11
8595,Customer #8595,Campos Dos Goytacazes,RJ,2017-10-18
8596,Customer #8596,Alvorada,RS,2017-09-13
8597,Customer #8597,Niteroi,RJ,2017-11-18
8598,Customer #8598,Sao Paulo,SP,2018-06-13
8599,Customer #8599,Sao Paulo,SP,2018-02-10
8600,Customer #8600,Minacu,GO,2017-10-05
8601,Customer #8601,Lagoa Do Carro,PE,2018-03-06
8602,Customer #8602,Barra De Sao Francisco,ES,2017-11-30
8603,Customer #8603,Sao Paulo,SP,2018-02-05
8604,Customer #8604,Rio De Janeiro,RJ,2017-09-19
8605,Customer #8605,Piracicaba,SP,2018-05-08
8606,Customer #8606,Santo Andre,SP,2018-07-04
8607,Customer #8607,Betim,MG,2018-08-02
8608,Customer #8608,Vespasiano,MG,2018-06-23
8609,Customer #8609,Sao Luiz Do Norte,GO,2017-02-07
8610,Customer #8610,Campinas,SP,2018-08-04
8611,Customer #8611,Niteroi,RJ,2018-03-19
8612,Customer #8612,Pirangi,SP,2017-12-19
8613,Customer #8613,Marilandia,ES,2017-08-29
8614,Customer #8614,Brasilia,DF,2017-07-18
8615,Customer #8615,Brotas,SP,2017-01-21
8616,Customer #8616,Alfenas,MG,2017-12-20
8617,Customer #8617,Esteio,RS,2018-06-24
8618,Customer #8618,Sao Paulo,SP,2018-08-20
8619,Customer #8619,Belo Horizonte,MG,2018-06-30
8620,Customer #8620,Sao Paulo,SP,2017-12-27
8621,Customer #8621,Aruja,SP,2017-09-14
8622,Customer #8622,Blumenau,SC,2017-09-26
8623,Customer #8623,Sao Paulo,SP,2018-05-24
8624,Customer #8624,Rio De Janeiro,RJ,2017-09-23
8625,Customer #8625,Dracena,SP,2017-12-06
8626,Customer #8626,Carapicuiba,SP,2017-07-29
8627,Customer #8627,Nova Iguacu,RJ,2017-12-18
8628,Customer #8628,Belo Horizonte,MG,2017-12-03
8629,Customer #8629,Maringa,PR,2018-08-12
8630,Customer #8630,Curitiba,PR,2018-05-15
8631,Customer #8631,Campinas,SP,2018-08-06
8632,Customer #8632,Pedreira,SP,2018-01-09
8633,Customer #8633,Rio De Janeiro,RJ,2018-07-19
8634,Customer #8634,Curitiba,PR,2017-02-07
8635,Customer #8635,Fazenda Rio Grande,PR,2017-03-26
8636,Customer #8636,Guimarania,MG,2018-06-28
8637,Customer #8637,Contagem,MG,2018-01-13
8638,Customer #8638,Rio De Janeiro,RJ,2017-03-25
8639,Customer #8639,Guarapari,ES,2017-05-27
8640,Customer #8640,Jundiai,SP,2017-09-03
8641,Customer #8641,Campinas,SP,2018-04-11
8642,Customer #8642,Guarulhos,SP,2018-06-13
8643,Customer #8643,Ijui,RS,2018-05-15
8644,Customer #8644,Embu Das Artes,SP,2018-08-12
8645,Customer #8645,Curitiba,PR,2018-08-13
8646,Customer #8646,Sao Paulo,SP,2017-11-19
8647,Customer #8647,Belo Horizonte,MG,2018-05-26
8648,Customer #8648,Sao Paulo,SP,2018-01-14
8649,Customer #8649,Serra,ES,2017-10-07
8650,Customer #8650,Mairinque,SP,2017-09-20
8651,Customer #8651,Campinas,SP,2018-08-09
8652,Customer #8652,Sorocaba,SP,2018-07-24
8653,Customer #8653,Belo Horizonte,MG,2017-07-24
8654,Customer #8654,Goiania,GO,2017-10-23
8655,Customer #8655,Catuipe,RS,2017-04-05
8656,Customer #8656,Rio Casca,MG,2018-08-16
8657,Customer #8657,Brasilia,DF,2017-09-14
8658,Customer #8658,Baixa Grande,BA,2018-07-26
8659,Customer #8659,Vila Velha,ES,2017-06-29
8660,Customer #8660,Corupa,SC,2017-06-26
8661,Customer #8661,Macae,RJ,2017-11-06
8662,Customer #8662,Jaguariuna,SP,2018-04-10
8663,Customer #8663,Sao Jose Dos Campos,SP,2017-05-08
8664,Customer #8664,Belo Horizonte,MG,2017-10-09
8665,Customer #8665,Sao Sebastiao Do Cai,RS,2017-09-03
8666,Customer #8666,Sao Paulo,SP,2017-08-15
8667,Customer #8667,Volta Redonda,RJ,2017-11-26
8668,Customer #8668,Itaperucu,PR,2017-09-19
8669,Customer #8669,Jacarezinho,PR,2017-08-27
8670,Customer #8670,Dona Emma,SC,2018-02-24
8671,Customer #8671,Sao Paulo,SP,2018-08-16
8672,Customer #8672,Sao Paulo,SP,2017-05-09
8673,Customer #8673,Campo Belo,MG,2018-04-13
8674,Customer #8674,Leme,SP,2018-07-03
8675,Customer #8675,Sao Goncalo,RJ,2017-05-25
8676,Customer #8676,Porto Uniao,SC,2018-02-08
8677,Customer #8677,Lagoa Santa,MG,2017-09-23
8678,Customer #8678,Bombinhas,SC,2018-02-22
8679,Customer #8679,Cachoeira Do Sul,RS,2018-01-22
8680,Customer #8680,Ji-Parana,RO,2017-07-10
8681,Customer #8681,Iguaba Grande,RJ,2018-05-04
8682,Customer #8682,Santo Andre,SP,2017-10-22
8683,Customer #8683,Recife,PE,2018-03-26
8684,Customer #8684,Sao Paulo,SP,2018-05-22
8685,Customer #8685,Francisco Morato,SP,2018-02-11
8686,Customer #8686,Curitiba,PR,2018-02-12
8687,Customer #8687,Aracatuba,SP,2018-06-26
8688,Customer #8688,Aracruz,ES,2017-05-23
8689,Customer #8689,Itajuba,MG,2017-05-11
8690,Customer #8690,Sao Paulo,SP,2017-09-25
8691,Customer #8691,Florianopolis,SC,2017-05-11
8692,Customer #8692,Paraguacu Paulista,SP,2017-05-29
8693,Customer #8693,Sao Bernardo Do Campo,SP,2017-09-18
8694,Customer #8694,Santos,SP,2017-11-25
8695,Customer #8695,Belo Horizonte,MG,2017-12-29
8696,Customer #8696,Sao Paulo,SP,2017-08-15
8697,Customer #8697,Videira,SC,2018-04-09
8698,Customer #8698,Pato Branco,PR,2017-07-14
8699,Customer #8699,Sao Jose Do Rio Preto,SP,2018-01-24
8700,Customer #8700,Boituva,SP,2018-07-06
8701,Customer #8701,Bauru,SP,2017-10-17
8702,Customer #8702,Sao Gabriel,RS,2017-04-17
8703,Customer #8703,Sao Paulo,SP,2018-02-21
8704,Customer #8704,Sao Paulo,SP,2018-08-20
8705,Customer #8705,Campinas,SP,2017-10-03
8706,Customer #8706,Deputado Irapuan Pinheiro,CE,2018-01-01
8707,Customer #8707,Ribeirao Preto,SP,2018-06-08
8708,Customer #8708,Sao Paulo,SP,2018-03-12
8709,Customer #8709,Rio De Janeiro,RJ,2018-07-16
8710,Customer #8710,Rio De Janeiro,RJ,2018-04-02
8711,Customer #8711,Aracaju,SE,2018-08-13
8712,Customer #8712,Cabixi,RO,2018-04-03
8713,Customer #8713,Araraquara,SP,2017-12-03
8714,Customer #8714,Ribeirao Preto,SP,2018-03-21
8715,Customer #8715,Sorocaba,SP,2018-01-10
8716,Customer #8716,Umuarama,PR,2018-07-23
8717,Customer #8717,Nova Iguacu,RJ,2018-07-24
8718,Customer #8718,Salvador,BA,2017-08-19
8719,Customer #8719,Natal,RN,2018-03-17
8720,Customer #8720,Sorocaba,SP,2018-05-07
8721,Customer #8721,Campos Sales,CE,2018-04-09
8722,Customer #8722,Bauru,SP,2018-08-20
8723,Customer #8723,Sao Paulo,SP,2017-03-20
8724,Customer #8724,Primavera Do Leste,MT,2018-05-09
8725,Customer #8725,Sumare,SP,2017-08-10
8726,Customer #8726,Caraguatatuba,SP,2018-06-08
8727,Customer #8727,Sao Paulo,SP,2018-01-15
8728,Customer #8728,Taubate,SP,2017-08-15
8729,Customer #8729,Sao Paulo,SP,2017-08-12
8730,Customer #8730,Belo Horizonte,MG,2018-05-23
8731,Customer #8731,Pouso Alegre,MG,2017-11-15
8732,Customer #8732,Florianopolis,SC,2017-02-12
8733,Customer #8733,Ibirama,SC,2017-12-08
8734,Customer #8734,Vere,PR,2018-03-21
8735,Customer #8735,Vitoria,ES,2017-09-01
8736,Customer #8736,Mirassol,SP,2017-04-22
8737,Customer #8737,Goiania,GO,2017-12-10
8738,Customer #8738,Sao Paulo,SP,2018-08-21
8739,Customer #8739,Belo Horizonte,MG,2018-01-20
8740,Customer #8740,Sao Paulo,SP,2018-04-16
8741,Customer #8741,Jundiai,SP,2017-11-06
8742,Customer #8742,Rio De Janeiro,RJ,2017-10-23
8743,Customer #8743,Rio De Janeiro,RJ,2018-06-07
8744,Customer #8744,Paula Freitas,PR,2018-01-05
8745,Customer #8745,Sao Paulo,SP,2017-06-01
8746,Customer #8746,Jundiai,SP,2017-02-20
8747,Customer #8747,Jacunda,PA,2017-09-09
8748,Customer #8748,Sao Paulo,SP,2018-05-15
8749,Customer #8749,Monte Siao,MG,2017-12-04
8750,Customer #8750,Santo Andre,SP,2017-11-28
8751,Customer #8751,Belford Roxo,RJ,2017-07-19
8752,Customer #8752,Cruz Alta,RS,2017-07-11
8753,Customer #8753,Maripa,PR,2017-07-10
8754,Customer #8754,Vila Velha,ES,2018-02-03
8755,Customer #8755,Sao Luis,MA,2017-11-01
8756,Customer #8756,Marilia,SP,2017-10-26
8757,Customer #8757,Palhoca,SC,2018-01-08
8758,Customer #8758,Sao Joao Del Rei,MG,2018-03-11
8759,Customer #8759,Osasco,SP,2017-09-29
8760,Customer #8760,Recife,PE,2017-06-27
8761,Customer #8761,Belo Horizonte,MG,2017-11-24
8762,Customer #8762,Sao Paulo,SP,2018-04-13
8763,Customer #8763,Londrina,PR,2018-05-08
8764,Customer #8764,Campinas,SP,2018-07-01
8765,Customer #8765,Sao Paulo,SP,2018-01-14
8766,Customer #8766,Cerquilho,SP,2017-11-15
8767,Customer #8767,Nova Serrana,MG,2018-07-26
8768,Customer #8768,Rio De Janeiro,RJ,2017-05-26
8769,Customer #8769,Macatuba,SP,2018-02-27
8770,Customer #8770,Jaragua Do Sul,SC,2017-09-14
8771,Customer #8771,Vila Velha,ES,2017-10-13
8772,Customer #8772,Sete Lagoas,MG,2018-02-07
8773,Customer #8773,Elias Fausto,SP,2017-07-30
8774,Customer #8774,Goiania,GO,2018-07-19
8775,Customer #8775,Curitiba,PR,2018-02-27
8776,Customer #8776,Limeira,SP,2017-12-12
8777,Customer #8777,Sao Paulo,SP,2018-08-03
8778,Customer #8778,Santos,SP,2017-11-16
8779,Customer #8779,Curitiba,PR,2018-04-18
8780,Customer #8780,Cariacica,ES,2017-10-12
8781,Customer #8781,Porto Alegre,RS,2018-04-14
8782,Customer #8782,Icara,SC,2017-07-30
8783,Customer #8783,Curitiba,PR,2018-02-06
8784,Customer #8784,Rio De Janeiro,RJ,2018-02-24
8785,Customer #8785,Cacapava,SP,2018-05-26
8786,Customer #8786,Itupeva,SP,2018-04-01
8787,Customer #8787,Brasilia,DF,2018-08-07
8788,Customer #8788,Santa Ines,MA,2017-11-07
8789,Customer #8789,Sao Paulo,SP,2018-02-25
8790,Customer #8790,Rio De Janeiro,RJ,2018-03-07
8791,Customer #8791,Rio De Janeiro,RJ,2017-05-23
8792,Customer #8792,Itaquaquecetuba,SP,2018-04-24
8793,Customer #8793,Matao,SP,2017-12-04
8794,Customer #8794,Icara,SC,2017-12-06
8795,Customer #8795,Sao Paulo,SP,2018-01-07
8796,Customer #8796,Itapecerica Da Serra,SP,2018-01-17
8797,Customer #8797,Orlandia,SP,2018-07-21
8798,Customer #8798,Rio De Janeiro,RJ,2017-08-31
8799,Customer #8799,Porto Alegre,RS,2018-05-02
8800,Customer #8800,Belem,PA,2017-03-12
8801,Customer #8801,Porto Alegre,RS,2018-07-03
8802,Customer #8802,Panorama,SP,2017-06-18
8803,Customer #8803,Curitiba,PR,2018-02-20
8804,Customer #8804,Itajai,SC,2018-08-06
8805,Customer #8805,Sao Paulo,SP,2018-05-22
8806,Customer #8806,Sao Paulo,SP,2018-02-25
8807,Customer #8807,Belo Horizonte,MG,2018-01-11
8808,Customer #8808,Guarulhos,SP,2017-12-26
8809,Customer #8809,Campo Grande,MS,2018-08-02
8810,Customer #8810,Rio De Janeiro,RJ,2018-01-30
8811,Customer #8811,Orindiuva,SP,2018-05-17
8812,Customer #8812,Belo Horizonte,MG,2018-05-11
8813,Customer #8813,Campo Grande,MS,2017-07-23
8814,Customer #8814,Pouso Alegre,MG,2018-05-14
8815,Customer #8815,Votorantim,SP,2018-05-14
8816,Customer #8816,Caratinga,MG,2017-02-19
8817,Customer #8817,Carapicuiba,SP,2018-08-11
8818,Customer #8818,Birigui,SP,2018-03-13
8819,Customer #8819,Sao Bernardo Do Campo,SP,2018-08-17
8820,Customer #8820,Sao Paulo,SP,2018-01-24
8821,Customer #8821,Recife,PE,2018-07-09
8822,Customer #8822,Blumenau,SC,2018-03-02
8823,Customer #8823,Monte Siao,MG,2017-11-27
8824,Customer #8824,Sao Joao De Meriti,RJ,2017-07-10
8825,Customer #8825,Uberlandia,MG,2017-08-03
8826,Customer #8826,Sao Miguel Do Iguacu,PR,2017-07-12
8827,Customer #8827,Salvador,BA,2017-07-15
8828,Customer #8828,Brasilia,DF,2017-11-24
8829,Customer #8829,Ribeirao Preto,SP,2018-06-17
8830,Customer #8830,Osasco,SP,2017-10-18
8831,Customer #8831,Estrela,RS,2017-05-09
8832,Customer #8832,Belo Horizonte,MG,2017-12-02
8833,Customer #8833,Curitiba,PR,2018-01-16
8834,Customer #8834,Porto Alegre,RS,2018-01-29
8835,Customer #8835,Sao Paulo,SP,2018-02-17
8836,Customer #8836,Campo Grande,MS,2018-03-25
8837,Customer #8837,Jacarei,SP,2018-04-22
8838,Customer #8838,Duque De Caxias,RJ,2017-07-05
8839,Customer #8839,Recife,PE,2017-11-08
8840,Customer #8840,Salvador,BA,2018-05-16
8841,Customer #8841,Aracatuba,SP,2017-07-16
8842,Customer #8842,Sao Paulo,SP,2018-05-22
8843,Customer #8843,Sao Paulo,SP,2017-06-28
8844,Customer #8844,Porto Belo,SC,2018-08-06
8845,Customer #8845,Sao Roque,SP,2017-03-28
8846,Customer #8846,Luis Eduardo Magalhaes,BA,2017-02-05
8847,Customer #8847,Sao Paulo,SP,2017-09-23
8848,Customer #8848,Rolante,RS,2018-05-08
8849,Customer #8849,Brasilia,DF,2017-07-16
8850,Customer #8850,Sao Miguel Do Tapuio,PI,2018-03-12
8851,Customer #8851,Itapecerica Da Serra,SP,2017-12-04
8852,Customer #8852,Artur Nogueira,SP,2018-08-05
8853,Customer #8853,Limeira,SP,2018-08-12
8854,Customer #8854,Sao Paulo,SP,2018-08-17
8855,Customer #8855,Rio De Janeiro,RJ,2017-05-03
8856,Customer #8856,Mesquita,RJ,2018-04-28
8857,Customer #8857,Presidente Prudente,SP,2018-06-21
8858,Customer #8858,Sao Jose Dos Campos,SP,2017-11-01
8859,Customer #8859,Barreiras,BA,2017-09-07
8860,Customer #8860,Sao Paulo,SP,2018-06-11
8861,Customer #8861,Santo Andre,SP,2017-11-24
8862,Customer #8862,Patos De Minas,MG,2018-05-14
8863,Customer #8863,Braganca Paulista,SP,2018-02-28
8864,Customer #8864,Sao Paulo,SP,2017-10-03
8865,Customer #8865,Sao Paulo,SP,2018-02-09
8866,Customer #8866,Goiania,GO,2017-02-22
8867,Customer #8867,Ribeirao Pires,SP,2018-02-26
8868,Customer #8868,Atibaia,SP,2018-04-17
8869,Customer #8869,Cabaceiras Do Paraguacu,BA,2017-11-16
8870,Customer #8870,Belo Horizonte,MG,2017-08-08
8871,Customer #8871,Rio De Janeiro,RJ,2018-08-09
8872,Customer #8872,Cabeceira Grande,MG,2017-11-24
8873,Customer #8873,Dias D'Avila,BA,2017-08-31
8874,Customer #8874,Brasilia,DF,2017-10-18
8875,Customer #8875,Sapucai-Mirim,MG,2018-01-16
8876,Customer #8876,Ubatuba,SP,2017-07-19
8877,Customer #8877,Mesquita,RJ,2017-08-24
8878,Customer #8878,Itaquaquecetuba,SP,2017-10-15
8879,Customer #8879,Rio De Janeiro,RJ,2018-08-07
8880,Customer #8880,Lavras,MG,2017-05-30
8881,Customer #8881,Sao Paulo,SP,2018-08-14
8882,Customer #8882,Rio De Janeiro,RJ,2017-09-28
8883,Customer #8883,Nova Iguacu,RJ,2017-09-04
8884,Customer #8884,Ribeirao Pires,SP,2017-08-26
8885,Customer #8885,Osasco,SP,2018-03-19
8886,Customer #8886,Paracatu,MG,2017-09-26
8887,Customer #8887,Sao Paulo,SP,2017-12-19
8888,Customer #8888,Sao Paulo,SP,2018-01-28
8889,Customer #8889,Catu De Abrantes,BA,2017-04-02
8890,Customer #8890,Cuiaba,MT,2017-08-18
8891,Customer #8891,Sao Francisco De Paula,RS,2018-01-17
8892,Customer #8892,Sao Paulo,SP,2018-03-11
8893,Customer #8893,Sorocaba,SP,2018-02-12
8894,Customer #8894,Sao Caetano Do Sul,SP,2018-02-22
8895,Customer #8895,Montes Claros,MG,2018-05-07
8896,Customer #8896,Porto Alegre,RS,2018-02-19
8897,Customer #8897,Rio De Janeiro,RJ,2018-08-22
8898,Customer #8898,Sao Jose Do Rio Preto,SP,2017-11-29
8899,Customer #8899,Sao Paulo,SP,2018-04-01
8900,Customer #8900,Piracicaba,SP,2018-02-21
8901,Customer #8901,Guarulhos,SP,2018-03-21
8902,Customer #8902,Jacarei,SP,2018-07-27
8903,Customer #8903,Sao Marcos,RS,2018-05-14
8904,Customer #8904,Rio De Janeiro,RJ,2017-11-22
8905,Customer #8905,Macaubal,SP,2018-05-18
8906,Customer #8906,Sao Paulo,SP,2018-01-30
8907,Customer #8907,Londrina,PR,2017-12-13
8908,Customer #8908,Nova Odessa,SP,2018-06-28
8909,Customer #8909,Belo Horizonte,MG,2017-02-04
8910,Customer #8910,Guarulhos,SP,2018-01-26
