payment_id,order_id,payment_type,payment_value,installments
8250,8250,Credit Card,236.7,1
8251,8251,Credit Card,77.57,3
8252,8252,Credit Card,76.19,2
8253,8253,Credit Card,323.91,8
8254,8254,Credit Card,69.03,1
8255,8255,Credit Card,176.26,6
8256,8256,Credit Card,256.22,1
8257,8257,Credit Card,143.65,2
8258,8258,Credit Card,367.63,5
8259,8259,Credit Card,194.37,1
8260,8260,Credit Card,950.01,10
8261,8261,Credit Card,100.51,1
8262,8262,Credit Card,55.09,1
8263,8263,Credit Card,106.06,4
8264,8264,Credit Card,64.66,1
8265,8265,Credit Card,117.07,3
8266,8266,Voucher,105.18,1
8267,8267,Credit Card,225.42,4
8268,8268,Credit Card,218.04,8
8269,8269,Credit Card,264.16,5
8270,8270,Credit Card,33.23,1
8271,8271,Debit Card,37.75,1
8272,8272,Credit Card,391.73,8
8273,8273,Credit Card,92.54,2
8274,8274,Credit Card,56.59,5
8275,8275,Credit Card,103.16,5
8276,8276,Credit Card,1499.87,5
8277,8277,Credit Card,66.24,6
8278,8278,Credit Card,91.66,1
8279,8279,Credit Card,69.03,2
8280,8280,Credit Card,40.38,1
8281,8281,Boleto,274.29,1
8282,8282,Credit Card,156.51,5
8283,8283,Credit Card,139.99,2
8284,8284,Boleto,121.09,1
8285,8285,Credit Card,225.19,6
8286,8286,Voucher,101.5,1
8287,8287,Credit Card,110.0,10
8288,8288,Boleto,33.37,1
8289,8289,Credit Card,37.34,1
8290,8290,Credit Card,35.77,3
8291,8291,Credit Card,69.9,1
8292,8292,Boleto,49.92,1
8293,8293,Credit Card,133.95,6
8294,8294,Credit Card,107.96,1
8295,8295,Boleto,87.48,1
8296,8296,Credit Card,107.78,10
8297,8297,Credit Card,85.14,1
8298,8298,Credit Card,143.12,2
8299,8299,Credit Card,29.86,1
8300,8300,Credit Card,198.13,8
8301,8301,Credit Card,36.05,1
8302,8302,Credit Card,63.27,1
8303,8303,Credit Card,82.98,1
8304,8304,Boleto,95.36,1
8305,8305,Credit Card,69.44,1
8306,8306,Boleto,99.44,1
8307,8307,Boleto,208.57,1
8308,8308,Credit Card,102.88,3
8309,8309,Credit Card,86.66,3
8310,8310,Credit Card,52.1,2
8311,8311,Credit Card,645.04,10
8312,8312,Boleto,52.3,1
8313,8313,Credit Card,84.56,5
8314,8314,Voucher,432.18,1
8315,8315,Credit Card,64.0,3
8316,8316,Credit Card,304.22,8
8317,8317,Credit Card,61.87,2
8318,8318,Credit Card,2787.87,1
8319,8319,Boleto,64.1,1
8320,8320,Credit Card,135.56,2
8321,8321,Credit Card,351.22,3
8322,8322,Credit Card,58.37,1
8323,8323,Credit Card,99.33,1
8324,8324,Credit Card,229.58,4
8325,8325,Credit Card,82.83,1
8326,8326,Credit Card,183.58,1
8327,8327,Boleto,324.7,1
8328,8328,Credit Card,811.32,20
8329,8329,Credit Card,204.4,7
8330,8330,Voucher,136.04,1
8331,8331,Credit Card,88.31,8
8332,8332,Boleto,80.55,1
8333,8333,Credit Card,81.14,1
8334,8334,Boleto,303.12,1
8335,8335,Credit Card,58.52,2
8336,8336,Credit Card,50.0,1
8337,8337,Boleto,124.67,1
8338,8338,Boleto,64.6,1
8339,8339,Credit Card,921.05,8
8340,8340,Credit Card,26.69,1
8341,8341,Credit Card,76.17,5
8342,8342,Credit Card,249.16,8
8343,8343,Credit Card,195.81,3
8344,8344,Credit Card,192.36,2
8345,8345,Credit Card,134.28,2
8346,8346,Credit Card,123.74,1
8347,8347,Credit Card,121.3,1
8348,8348,Boleto,69.7,1
8349,8349,Debit Card,45.19,1
8350,8350,Credit Card,67.44,6
8351,8351,Credit Card,58.71,1
8352,8352,Boleto,962.52,1
8353,8353,Credit Card,80.2,7
8354,8354,Credit Card,59.33,4
8355,8355,Credit Card,75.16,6
8356,8356,Credit Card,87.17,7
8357,8357,Credit Card,51.91,5
8358,8358,Credit Card,300.6,3
8359,8359,Credit Card,172.48,3
8360,8360,Credit Card,61.8,5
8361,8361,Credit Card,98.37,4
8362,8362,Credit Card,193.5,10
8363,8363,Credit Card,21.77,1
8364,8364,Credit Card,41.09,1
8365,8365,Credit Card,152.52,4
8366,8366,Credit Card,88.65,4
8367,8367,Credit Card,53.27,1
8368,8368,Boleto,34.0,1
8369,8369,Boleto,109.02,1
8370,8370,Credit Card,110.18,5
8371,8371,Credit Card,148.2,4
8372,8372,Credit Card,100.18,10
8373,8373,Boleto,164.95,1
8374,8374,Credit Card,218.96,2
8375,8375,Boleto,70.38,1
8376,8376,Credit Card,42.77,4
8377,8377,Credit Card,55.36,1
8378,8378,Credit Card,155.73,6
8379,8379,Credit Card,68.3,6
8380,8380,Boleto,93.91,1
8381,8381,Credit Card,353.67,8
8382,8382,Boleto,42.0,1
8383,8383,Credit Card,106.85,1
8384,8384,Credit Card,87.32,1
8385,8385,Credit Card,232.19,3
8386,8386,Credit Card,261.9,5
8387,8387,Boleto,102.57,1
8388,8388,Credit Card,222.85,3
8389,8389,Credit Card,54.01,1
8390,8390,Boleto,130.1,1
8391,8391,Boleto,35.75,1
8392,8392,Boleto,53.48,1
8393,8393,Credit Card,468.81,10
8394,8394,Voucher,72.25,1
8395,8395,Credit Card,123.75,3
8396,8396,Credit Card,106.19,3
8397,8397,Credit Card,181.51,8
8398,8398,Voucher,35.27,1
8399,8399,Credit Card,102.58,10
8400,8400,Credit Card,84.36,1
8401,8401,Credit Card,134.59,4
8402,8402,Credit Card,74.06,1
8403,8403,Boleto,40.0,1
8404,8404,Credit Card,137.73,1
8405,8405,Credit Card,755.54,10
8406,8406,Credit Card,152.62,10
8407,8407,Boleto,68.02,1
8408,8408,Credit Card,95.3,1
8409,8409,Credit Card,188.97,1
8410,8410,Credit Card,118.93,2
8411,8411,Boleto,272.63,1
8412,8412,Boleto,69.4,1
8413,8413,Credit Card,46.01,3
8414,8414,Credit Card,106.38,1
8415,8415,Credit Card,177.1,3
8416,8416,Credit Card,64.62,1
8417,8417,Credit Card,74.07,1
8418,8418,Credit Card,33.1,1
8419,8419,Boleto,208.05,1
8420,8420,Credit Card,80.31,3
8421,8421,Debit Card,168.08,1
8422,8422,Credit Card,48.01,2
8423,8423,Credit Card,432.26,8
8424,8424,Credit Card,910.6,10
8425,8425,Credit Card,452.47,4
8426,8426,Boleto,32.38,1
8427,8427,Credit Card,113.71,5
8428,8428,Boleto,137.4,1
8429,8429,Credit Card,40.84,1
8430,8430,Credit Card,79.58,1
8431,8431,Credit Card,83.87,2
8432,8432,Boleto,96.32,1
8433,8433,Credit Card,265.6,8
8434,8434,Boleto,291.72,1
8435,8435,Boleto,108.2,1
8436,8436,Credit Card,118.18,2
8437,8437,Credit Card,32.29,1
8438,8438,Boleto,113.85,1
8439,8439,Credit Card,142.96,2
8440,8440,Credit Card,84.65,2
8441,8441,Credit Card,39.1,1
8442,8442,Credit Card,54.78,2
8443,8443,Boleto,146.07,1
8444,8444,Credit Card,159.83,4
8445,8445,Boleto,18.62,1
8446,8446,Boleto,61.64,1
8447,8447,Boleto,76.89,1
8448,8448,Credit Card,51.25,1
8449,8449,Credit Card,46.53,1
8450,8450,Credit Card,137.09,2
8451,8451,Credit Card,119.18,3
8452,8452,Credit Card,156.15,10
8453,8453,Credit Card,134.8,2
8454,8454,Credit Card,146.57,1
8455,8455,Credit Card,97.8,4
8456,8456,Credit Card,69.25,2
8457,8457,Credit Card,202.76,1
8458,8458,Boleto,28.26,1
8459,8459,Credit Card,108.81,10
8460,8460,Credit Card,159.95,8
8461,8461,Voucher,123.69,1
8462,8462,Credit Card,30.09,1
8463,8463,Boleto,48.13,1
8464,8464,Credit Card,58.05,1
8465,8465,Credit Card,32.77,1
8466,8466,Credit Card,289.11,8
8467,8467,Credit Card,43.05,1
8468,8468,Credit Card,81.91,4
8469,8469,Credit Card,211.01,8
8470,8470,Credit Card,49.72,1
8471,8471,Credit Card,119.76,8
8472,8472,Credit Card,35.09,1
8473,8473,Credit Card,31.9,1
8474,8474,Credit Card,267.0,1
8475,8475,Credit Card,61.01,3
8476,8476,Credit Card,72.79,5
8477,8477,Credit Card,86.93,1
8478,8478,Credit Card,50.98,4
8479,8479,Credit Card,74.39,3
8480,8480,Debit Card,92.57,1
8481,8481,Credit Card,39.69,1
8482,8482,Credit Card,176.99,4
8483,8483,Boleto,242.03,1
8484,8484,Credit Card,85.08,1
8485,8485,Credit Card,44.24,1
8486,8486,Boleto,37.09,1
8487,8487,Credit Card,60.95,1
8488,8488,Credit Card,90.28,1
8489,8489,Credit Card,120.24,3
8490,8490,Credit Card,87.67,5
8491,8491,Credit Card,124.13,1
8492,8492,Credit Card,1556.7,10
8493,8493,Boleto,152.38,1
8494,8494,Boleto,87.55,1
8495,8495,Credit Card,74.5,1
8496,8496,Boleto,51.13,1
8497,8497,Credit Card,46.35,1
8498,8498,Credit Card,70.89,2
8499,8499,Boleto,110.19,1
8500,8500,Credit Card,37.38,1
8501,8501,Credit Card,258.87,5
8502,8502,Boleto,45.78,1
8503,8503,Credit Card,133.48,1
8504,8504,Credit Card,150.08,2
8505,8505,Credit Card,142.13,1
8506,8506,Credit Card,161.45,7
8507,8507,Credit Card,136.08,3
8508,8508,Credit Card,132.0,3
8509,8509,Boleto,52.29,1
8510,8510,Credit Card,183.63,4
8511,8511,Credit Card,200.35,2
8512,8512,Credit Card,560.65,8
8513,8513,Credit Card,105.74,8
8514,8514,Credit Card,141.75,5
8515,8515,Credit Card,44.11,4
8516,8516,Credit Card,87.52,2
8517,8517,Credit Card,215.14,1
8518,8518,Credit Card,48.21,1
8519,8519,Credit Card,53.35,2
8520,8520,Boleto,84.54,1
8521,8521,Boleto,242.12,1
8522,8522,Credit Card,27.77,1
8523,8523,Credit Card,77.57,6
8524,8524,Credit Card,332.7,5
8525,8525,Boleto,57.18,1
8526,8526,Credit Card,39.15,1
8527,8527,Credit Card,85.34,4
8528,8528,Credit Card,175.78,8
8529,8529,Credit Card,172.84,6
8530,8530,Credit Card,91.08,2
8531,8531,Credit Card,36.84,3
8532,8532,Credit Card,102.05,10
8533,8533,Credit Card,67.28,6
8534,8534,Credit Card,44.0,2
8535,8535,Credit Card,68.35,2
8536,8536,Credit Card,104.62,1
8537,8537,Credit Card,98.21,1
8538,8538,Boleto,102.03,1
8539,8539,Credit Card,65.71,2
8540,8540,Boleto,75.72,1
8541,8541,Credit Card,695.99,10
8542,8542,Credit Card,173.27,2
8543,8543,Credit Card,296.42,7
8544,8544,Credit Card,34.89,1
8545,8545,Credit Card,69.14,6
8546,8546,Boleto,430.75,1
8547,8547,Credit Card,991.74,8
8548,8548,Credit Card,93.48,3
8549,8549,Credit Card,87.36,1
8550,8550,Credit Card,175.86,7
8551,8551,Credit Card,54.6,3
8552,8552,Boleto,124.41,1
8553,8553,Credit Card,27.19,2
8554,8554,Credit Card,112.22,2
8555,8555,Boleto,406.14,1
8556,8556,Boleto,81.5,1
8557,8557,Credit Card,21.38,2
8558,8558,Credit Card,31.66,3
8559,8559,Credit Card,87.73,8
8560,8560,Credit Card,60.1,1
8561,8561,Credit Card,56.78,1
8562,8562,Credit Card,102.84,1
8563,8563,Credit Card,312.37,8
8564,8564,Boleto,115.29,1
8565,8565,Credit Card,114.45,2
8566,8566,Credit Card,51.79,1
8567,8567,Credit Card,130.0,4
8568,8568,Credit Card,61.96,1
8569,8569,Credit Card,47.74,4
8570,8570,Credit Card,889.79,8
8571,8571,Boleto,56.62,1
8572,8572,Credit Card,101.82,3
8573,8573,Credit Card,38.09,3
8574,8574,Credit Card,523.9,10
8575,8575,Credit Card,303.79,2
8576,8576,Credit Card,332.48,4
8577,8577,Boleto,37.79,1
8578,8578,Credit Card,243.51,2
8579,8579,Credit Card,53.29,1
8580,8580,Credit Card,68.57,1
8581,8581,Credit Card,71.56,3
8582,8582,Boleto,118.81,1
8583,8583,Boleto,114.68,1
8584,8584,Boleto,92.96,1
8585,8585,Credit Card,126.19,1
8586,8586,Boleto,27.68,1
8587,8587,Credit Card,66.67,1
8588,8588,Credit Card,188.4,1
8589,8589,Boleto,94.39,1
8590,8590,Boleto,215.05,1
8591,8591,Credit Card,147.15,3
8592,8592,Credit Card,395.04,10
8593,8593,Credit Card,47.96,2
8594,8594,Boleto,80.2,1
8595,8595,Credit Card,937.49,2
8596,8596,Debit Card,41.79,1
8597,8597,Credit Card,170.82,1
8598,8598,Credit Card,47.22,1
8599,8599,Credit Card,499.69,3
8600,8600,Boleto,41.0,1
8601,8601,Credit Card,56.98,1
8602,8602,Credit Card,283.54,5
8603,8603,Credit Card,210.04,1
8604,8604,Boleto,76.08,1
8605,8605,Credit Card,113.87,3
8606,8606,Credit Card,71.53,3
8607,8607,Credit Card,45.17,3
8608,8608,Credit Card,61.05,2
8609,8609,Boleto,76.78,1
8610,8610,Credit Card,245.35,2
8611,8611,Credit Card,37.0,1
8612,8612,Credit Card,221.07,4
8613,8613,Credit Card,85.12,3
8614,8614,Credit Card,114.51,6
8615,8615,Credit Card,395.58,10
8616,8616,Boleto,23.42,1
8617,8617,Debit Card,449.49,1
8618,8618,Credit Card,124.52,1
8619,8619,Credit Card,45.19,2
8620,8620,Credit Card,137.39,4
8621,8621,Credit Card,88.08,1
8622,8622,Boleto,119.25,1
8623,8623,Credit Card,61.47,1
8624,8624,Credit Card,322.89,2
8625,8625,Credit Card,267.53,1
8626,8626,Credit Card,31.27,3
8627,8627,Credit Card,43.0,1
8628,8628,Credit Card,97.71,5
8629,8629,Credit Card,175.68,10
8630,8630,Credit Card,58.38,2
8631,8631,Credit Card,86.15,6
8632,8632,Boleto,696.63,1
8633,8633,Credit Card,156.73,10
8634,8634,Credit Card,111.89,1
8635,8635,Boleto,101.63,1
8636,8636,Credit Card,16.38,1
8637,8637,Credit Card,96.68,1
8638,8638,Boleto,110.77,1
8639,8639,Credit Card,32.22,1
8640,8640,Boleto,148.33,1
8641,8641,Credit Card,121.9,8
8642,8642,Credit Card,88.32,1
8643,8643,Credit Card,209.39,5
8644,8644,Boleto,739.79,1
8645,8645,Credit Card,155.14,3
8646,8646,Credit Card,303.72,4
8647,8647,Boleto,161.46,1
8648,8648,Boleto,148.71,1
8649,8649,Credit Card,91.23,1
8650,8650,Credit Card,249.57,10
8651,8651,Credit Card,27.68,2
8652,8652,Debit Card,142.23,1
8653,8653,Credit Card,221.57,10
8654,8654,Credit Card,283.0,5
8655,8655,Credit Card,131.26,10
8656,8656,Credit Card,1048.64,2
8657,8657,Credit Card,246.55,8
8658,8658,Credit Card,74.17,1
8659,8659,Boleto,66.06,1
8660,8660,Credit Card,235.06,4
8661,8661,Credit Card,32.37,1
8662,8662,Boleto,42.5,1
8663,8663,Boleto,46.85,1
8664,8664,Boleto,117.48,1
8665,8665,Credit Card,40.16,4
8666,8666,Boleto,29.02,1
8667,8667,Boleto,266.62,1
8668,8668,Credit Card,48.38,4
8669,8669,Credit Card,92.29,3
8670,8670,Credit Card,32.1,3
8671,8671,Credit Card,688.44,10
8672,8672,Credit Card,195.0,8
8673,8673,Boleto,70.14,1
8674,8674,Credit Card,169.14,1
8675,8675,Credit Card,108.59,10
8676,8676,Credit Card,158.08,10
8677,8677,Credit Card,162.77,6
8678,8678,Boleto,65.71,1
8679,8679,Credit Card,133.58,1
8680,8680,Credit Card,189.56,1
8681,8681,Boleto,105.24,1
8682,8682,Credit Card,285.02,1
8683,8683,Boleto,37.46,1
8684,8684,Credit Card,70.9,2
8685,8685,Credit Card,217.64,1
8686,8686,Credit Card,171.48,1
8687,8687,Credit Card,130.85,10
8688,8688,Boleto,27.22,1
8689,8689,Credit Card,240.74,4
8690,8690,Boleto,66.24,1
8691,8691,Boleto,147.8,1
8692,8692,Credit Card,140.52,3
8693,8693,Credit Card,38.91,1
8694,8694,Voucher,285.73,1
8695,8695,Boleto,171.61,1
8696,8696,Credit Card,139.52,1
8697,8697,Credit Card,34.0,1
8698,8698,Boleto,141.4,1
8699,8699,Credit Card,56.01,2
8700,8700,Credit Card,116.94,2
8701,8701,Credit Card,75.07,5
8702,8702,Credit Card,47.81,1
8703,8703,Credit Card,132.82,3
8704,8704,Credit Card,82.71,4
8705,8705,Voucher,113.31,2
8706,8706,Voucher,196.41,1
8707,8707,Credit Card,53.1,5
8708,8708,Credit Card,57.0,5
8709,8709,Credit Card,421.15,10
8710,8710,Credit Card,76.18,2
8711,8711,Boleto,128.24,1
8712,8712,Boleto,164.71,1
8713,8713,Credit Card,338.85,4
8714,8714,Credit Card,36.77,3
8715,8715,Boleto,36.94,1
8716,8716,Credit Card,125.45,3
8717,8717,Credit Card,63.27,1
8718,8718,Credit Card,124.52,1
8719,8719,Credit Card,31.13,3
8720,8720,Credit Card,72.14,1
8721,8721,Credit Card,146.26,1
8722,8722,Credit Card,60.1,6
8723,8723,Credit Card,104.28,6
8724,8724,Credit Card,107.24,3
8725,8725,Credit Card,82.6,2
8726,8726,Boleto,178.27,1
8727,8727,Boleto,91.97,1
8728,8728,Credit Card,79.24,7
8729,8729,Credit Card,142.41,1
8730,8730,Credit Card,196.02,2
8731,8731,Credit Card,33.85,2
8732,8732,Boleto,224.04,1
8733,8733,Credit Card,99.7,5
8734,8734,Credit Card,81.14,8
8735,8735,Credit Card,38.01,1
8736,8736,Credit Card,197.58,3
8737,8737,Credit Card,112.55,1
8738,8738,Credit Card,55.62,1
8739,8739,Credit Card,67.74,1
8740,8740,Boleto,66.39,1
8741,8741,Boleto,163.78,1
8742,8742,Credit Card,84.14,1
8743,8743,Credit Card,164.32,1
8744,8744,Boleto,234.5,1
8745,8745,Boleto,1078.43,1
8746,8746,Credit Card,1645.82,10
8747,8747,Credit Card,49.74,3
8748,8748,Credit Card,78.63,1
8749,8749,Credit Card,108.29,1
8750,8750,Credit Card,755.9,3
8751,8751,Credit Card,171.24,3
8752,8752,Boleto,131.45,1
8753,8753,Credit Card,1368.11,10
8754,8754,Boleto,32.29,1
8755,8755,Credit Card,139.27,2
8756,8756,Boleto,126.21,1
8757,8757,Credit Card,97.79,9
8758,8758,Credit Card,348.78,2
8759,8759,Credit Card,24.68,1
8760,8760,Boleto,61.74,1
8761,8761,Credit Card,275.11,5
8762,8762,Credit Card,72.97,1
8763,8763,Credit Card,171.61,7
8764,8764,Boleto,63.52,1
8765,8765,Credit Card,38.1,1
8766,8766,Boleto,508.38,1
8767,8767,Debit Card,77.57,1
8768,8768,Boleto,28.95,1
8769,8769,Credit Card,60.09,5
8770,8770,Credit Card,107.85,1
8771,8771,Credit Card,172.62,10
8772,8772,Credit Card,158.96,5
8773,8773,Boleto,28.77,1
8774,8774,Boleto,98.7,1
8775,8775,Credit Card,297.32,4
8776,8776,Credit Card,553.46,10
8777,8777,Credit Card,53.0,1
8778,8778,Boleto,56.86,1
8779,8779,Boleto,90.73,1
8780,8780,Credit Card,147.39,2
8781,8781,Boleto,26.45,1
8782,8782,Boleto,21.43,1
8783,8783,Credit Card,206.87,3
8784,8784,Boleto,279.52,1
8785,8785,Credit Card,275.56,5
8786,8786,Credit Card,246.04,1
8787,8787,Credit Card,607.43,10
8788,8788,Credit Card,72.66,3
8789,8789,Boleto,40.01,1
8790,8790,Credit Card,259.46,8
8791,8791,Credit Card,210.6,6
8792,8792,Boleto,67.53,1
8793,8793,Credit Card,160.0,7
8794,8794,Credit Card,247.54,5
8795,8795,Credit Card,51.73,1
8796,8796,Boleto,52.58,1
8797,8797,Credit Card,161.55,2
8798,8798,Credit Card,428.0,8
8799,8799,Credit Card,34.22,3
8800,8800,Credit Card,470.38,4
8801,8801,Boleto,21.75,1
8802,8802,Credit Card,88.26,2
8803,8803,Credit Card,405.35,8
8804,8804,Credit Card,195.69,1
8805,8805,Credit Card,146.68,5
8806,8806,Credit Card,188.18,4
8807,8807,Boleto,48.01,1
8808,8808,Credit Card,234.46,2
8809,8809,Credit Card,83.79,4
8810,8810,Credit Card,84.69,1
8811,8811,Credit Card,81.5,1
8812,8812,Credit Card,138.96,4
8813,8813,Credit Card,49.22,1
8814,8814,Credit Card,77.57,2
8815,8815,Boleto,187.2,1
8816,8816,Voucher,211.6,1
8817,8817,Credit Card,22.69,1
8818,8818,Boleto,113.05,1
8819,8819,Credit Card,94.1,3
8820,8820,Boleto,204.2,1
8821,8821,Credit Card,119.25,3
8822,8822,Boleto,187.41,1
8823,8823,Credit Card,84.14,2
8824,8824,Voucher,52.38,1
8825,8825,Credit Card,212.8,4
8826,8826,Boleto,100.95,1
8827,8827,Credit Card,28.72,2
8828,8828,Credit Card,263.59,1
8829,8829,Credit Card,42.27,4
8830,8830,Credit Card,301.75,6
8831,8831,Boleto,64.22,1
8832,8832,Credit Card,94.88,1
8833,8833,Credit Card,29.73,1
8834,8834,Credit Card,114.44,4
8835,8835,Boleto,78.48,1
8836,8836,Credit Card,872.94,8
8837,8837,Credit Card,177.89,1
8838,8838,Credit Card,31.38,1
8839,8839,Credit Card,496.89,6
8840,8840,Credit Card,23.78,2
8841,8841,Credit Card,62.11,1
8842,8842,Credit Card,137.66,5
8843,8843,Boleto,92.9,1
8844,8844,Credit Card,172.62,5
8845,8845,Credit Card,116.04,10
8846,8846,Boleto,36.78,1
8847,8847,Credit Card,204.12,2
8848,8848,Credit Card,55.95,5
8849,8849,Credit Card,103.04,3
8850,8850,Credit Card,29.69,1
8851,8851,Credit Card,120.95,1
8852,8852,Credit Card,464.55,8
8853,8853,Boleto,163.26,1
8854,8854,Boleto,263.22,1
8855,8855,Boleto,226.18,1
8856,8856,Boleto,159.41,1
8857,8857,Credit Card,122.98,5
8858,8858,Boleto,224.09,1
8859,8859,Boleto,216.67,1
8860,8860,Credit Card,758.29,10
8861,8861,Credit Card,67.44,3
8862,8862,Credit Card,158.66,3
8863,8863,Boleto,237.77,1
8864,8864,Credit Card,218.87,1
8865,8865,Credit Card,61.01,2
8866,8866,Credit Card,102.56,3
8867,8867,Credit Card,50.69,2
8868,8868,Credit Card,64.22,6
8869,8869,Credit Card,91.17,1
8870,8870,Credit Card,92.99,3
8871,8871,Credit Card,338.51,6
8872,8872,Credit Card,126.24,2
8873,8873,Credit Card,121.38,3
8874,8874,Voucher,127.88,1
8875,8875,Boleto,166.71,1
8876,8876,Credit Card,214.13,5
8877,8877,Credit Card,96.1,1
8878,8878,Boleto,84.52,1
8879,8879,Boleto,108.72,1
8880,8880,Boleto,63.22,1
8881,8881,Credit Card,267.02,9
8882,8882,Credit Card,315.08,6
8883,8883,Credit Card,71.63,4
8884,8884,Credit Card,22.38,1
8885,8885,Boleto,85.94,1
8886,8886,Credit Card,83.15,4
8887,8887,Boleto,75.53,1
8888,8888,Credit Card,334.59,8
8889,8889,Credit Card,140.47,7
8890,8890,Credit Card,93.27,4
8891,8891,Credit Card,138.95,10
8892,8892,Boleto,189.54,1
8893,8893,Boleto,62.44,1
8894,8894,Boleto,82.9,1
8895,8895,Boleto,57.72,1
8896,8896,Boleto,115.16,1
8897,8897,Credit Card,793.09,10
8898,8898,Boleto,476.34,1
8899,8899,Credit Card,63.62,1
8900,8900,Credit Card,97.4,4
8901,8901,Boleto,48.69,1
8902,8902,Boleto,157.94,1
8903,8903,Debit Card,45.71,1
8904,8904,Credit Card,43.09,4
8905,8905,Credit Card,210.64,4
8906,8906,Credit Card,228.62,2
8907,8907,Credit Card,87.64,1
8908,8908,Credit Card,141.23,1
8909,8909,Boleto,105.29,1
8910,8910,Credit Card,78.04,1
8911,8911,Credit Card,116.2,1
8912,8912,Credit Card,152.39,1
8913,8913,Credit Card,34.35,1
8914,8914,Credit Card,39.1,1
8915,8915,Credit Card,47.09,1
8916,8916,Credit Card,107.02,1
8917,8917,Credit Card,56.13,1
8918,8918,Boleto,110.0,1
8919,8919,Credit Card,96.88,1
8920,8920,Credit Card,119.48,1
8921,8921,Credit Card,161.42,3
8922,8922,Boleto,556.75,1
8923,8923,Boleto,41.0,1
8924,8924,Credit Card,35.77,1
8925,8925,Credit Card,156.51,2
8926,8926,Credit Card,333.34,3
8927,8927,Credit Card,287.56,5
8928,8928,Credit Card,130.56,1
8929,8929,Credit Card,45.5,1
8930,8930,Boleto,301.64,1
8931,8931,Debit Card,21.38,1
8932,8932,Credit Card,127.98,10
8933,8933,Credit Card,83.46,5
8934,8934,Credit Card,35.36,1
8935,8935,Credit Card,39.23,1
8936,8936,Credit Card,181.91,3
8937,8937,Credit Card,121.91,8
8938,8938,Credit Card,61.75,3
8939,8939,Credit Card,112.3,10
8940,8940,Credit Card,155.19,6
8941,8941,Credit Card,41.84,1
8942,8942,Credit Card,117.82,1
8943,8943,Credit Card,356.88,3
8944,8944,Boleto,57.62,1
8945,8945,Credit Card,130.21,2
8946,8946,Credit Card,136.2,2
8947,8947,Boleto,113.8,1
8948,8948,Credit Card,127.14,1
8949,8949,Voucher,87.8,1
8950,8950,Boleto,55.09,1
8951,8951,Boleto,130.8,1
8952,8952,Boleto,82.97,1
8953,8953,Credit Card,79.56,1
8954,8954,Credit Card,87.38,2
8955,8955,Credit Card,328.05,1
8956,8956,Credit Card,48.54,2
8957,8957,Credit Card,59.83,5
8958,8958,Credit Card,136.91,6
8959,8959,Credit Card,129.73,2
8960,8960,Credit Card,314.68,8
8961,8961,Credit Card,63.1,6
8962,8962,Credit Card,75.44,6
8963,8963,Credit Card,377.0,4
8964,8964,Credit Card,174.04,4
8965,8965,Voucher,102.03,1
8966,8966,Credit Card,57.5,3
8967,8967,Credit Card,138.32,10
8968,8968,Credit Card,91.5,2
8969,8969,Voucher,51.84,1
8970,8970,Boleto,107.57,1
8971,8971,Credit Card,42.13,1
8972,8972,Credit Card,85.48,1
8973,8973,Credit Card,60.85,1
8974,8974,Credit Card,134.58,1
8975,8975,Boleto,150.83,1
8976,8976,Boleto,51.43,1
8977,8977,Credit Card,41.88,3
8978,8978,Boleto,18.62,1
8979,8979,Credit Card,41.17,1
8980,8980,Credit Card,194.38,1
8981,8981,Voucher,100.81,1
8982,8982,Credit Card,159.79,3
8983,8983,Credit Card,72.05,2
8984,8984,Credit Card,96.8,9
8985,8985,Credit Card,148.15,3
8986,8986,Credit Card,41.99,1
8987,8987,Boleto,54.0,1
8988,8988,Credit Card,182.4,3
8989,8989,Credit Card,47.62,1
8990,8990,Boleto,77.57,1
8991,8991,Credit Card,143.43,1
8992,8992,Credit Card,41.86,1
8993,8993,Boleto,76.2,1
8994,8994,Credit Card,92.79,1
8995,8995,Credit Card,81.31,1
8996,8996,Credit Card,28.3,2
8997,8997,Credit Card,192.3,1
8998,8998,Credit Card,323.54,8
8999,8999,Credit Card,23.78,1
9000,9000,Credit Card,836.34,7
9001,9001,Voucher,136.79,1
9002,9002,Credit Card,49.83,4
9003,9003,Credit Card,76.08,3
9004,9004,Credit Card,104.72,8
9005,9005,Credit Card,173.64,8
9006,9006,Credit Card,443.51,3
9007,9007,Credit Card,38.36,1
9008,9008,Voucher,122.19,1
9009,9009,Credit Card,1070.68,10
9010,9010,Credit Card,81.51,2
9011,9011,Credit Card,215.6,8
9012,9012,Credit Card,118.83,3
9013,9013,Credit Card,107.1,4
9014,9014,Credit Card,87.64,8
9015,9015,Credit Card,70.75,3
9016,9016,Credit Card,371.91,6
9017,9017,Credit Card,64.7,2
9018,9018,Credit Card,37.71,3
9019,9019,Credit Card,75.68,2
9020,9020,Credit Card,38.3,1
9021,9021,Credit Card,113.11,5
9022,9022,Credit Card,98.12,4
9023,9023,Credit Card,80.2,1
9024,9024,Credit Card,63.1,1
9025,9025,Voucher,39.1,1
9026,9026,Credit Card,68.02,6
9027,9027,Credit Card,42.42,1
9028,9028,Credit Card,234.46,1
9029,9029,Credit Card,45.78,3
9030,9030,Credit Card,50.0,1
9031,9031,Boleto,179.45,1
9032,9032,Credit Card,367.1,10
9033,9033,Credit Card,70.12,7
9034,9034,Credit Card,64.33,6
9035,9035,Credit Card,163.81,1
