product_id,product_name,category,price
5626,Electronics Item #899598,Electronics,15.9
5627,Health Beauty Item #1f2b3e,Health Beauty,559.9
5628,Small Appliances Item #61a410,Small Appliances,489.06
5629,Health Beauty Item #437c05,Health Beauty,50.26
5630,Cool Stuff Item #3f994e,Cool Stuff,215.0
5631,Bed Bath Table Item #a126cf,Bed Bath Table,67.0
5632,Luggage Accessories Item #aede48,Luggage Accessories,99.9
5633,Garden Tools Item #aa70c2,Garden Tools,169.0
5634,Electronics Item #1b7ce9,Electronics,25.5
5635,Stationery Item #e8b3e1,Stationery,27.15
5636,Christmas Supplies Item #152258,Christmas Supplies,35.0
5637,Sports Leisure Item #ebefb6,Sports Leisure,99.99
5638,Sports Leisure Item #e8b54d,Sports Leisure,22.5
5639,Small Appliances Item #e71db1,Small Appliances,665.0
5640,Health Beauty Item #fafb49,Health Beauty,69.99
5641,Health Beauty Item #78f3f7,Health Beauty,92.99
5642,Electronics Item #9ff856,Electronics,99.9
5643,Bed Bath Table Item #9da0be,Bed Bath Table,28.9
5644,Perfumery Item #9c8a36,Perfumery,42.9
5645,Furniture Decor Item #4c6623,Furniture Decor,46.99
5646,Perfumery Item #01217a,Perfumery,55.9
5647,Bed Bath Table Item #c211ff,Bed Bath Table,24.9
5648,Toys Item #486ceb,Toys,199.9
5649,Sports Leisure Item #da051b,Sports Leisure,78.4
5650,Computers Accessories Item #efa490,Computers Accessories,46.97
5651,Cool Stuff Item #648c30,Cool Stuff,79.9
5652,Housewares Item #ac7e98,Housewares,28.14
5653,Health Beauty Item #e2372f,Health Beauty,189.0
5654,Sports Leisure Item #cb4609,Sports Leisure,1695.0
5655,Telephony Item #338649,Telephony,27.99
5656,Stationery Item #8ba011,Stationery,219.9
5657,Furniture Decor Item #817e1c,Furniture Decor,166.5
5658,Computers Accessories Item #f4a7e4,Computers Accessories,16.99
5659,Sports Leisure Item #cddf97,Sports Leisure,20.7
5660,Watches Gifts Item #6b3de4,Watches Gifts,69.0
5661,Auto Item #b0d4c8,Auto,78.0
5662,Musical Instruments Item #43ff57,Musical Instruments,895.0
5663,Computers Accessories Item #b1decc,Computers Accessories,89.0
5664,Construction Tools Lights Item #a1eae0,Construction Tools Lights,320.0
5665,Stationery Item #c34907,Stationery,489.9
5666,Housewares Item #dc36af,Housewares,19.89
5667,Computers Accessories Item #0d85c4,Computers Accessories,75.92
5668,Bed Bath Table Item #f23f6c,Bed Bath Table,62.7
5669,Telephony Item #127d3b,Telephony,12.97
5670,Auto Item #0e5295,Auto,335.0
5671,Cool Stuff Item #3e31fd,Cool Stuff,55.23
5672,Books General Interest Item #42c9f3,Books General Interest,104.5
5673,Housewares Item #e5c5d2,Housewares,64.9
5674,Sports Leisure Item #00ae70,Sports Leisure,89.9
5675,Office Furniture Item #6a23c2,Office Furniture,124.94
5676,Luggage Accessories Item #c1d98c,Luggage Accessories,369.99
5677,Housewares Item #157b4f,Housewares,35.0
5678,Housewares Item #461a85,Housewares,419.9
5679,Furniture Decor Item #cfebc5,Furniture Decor,184.9
5680,Toys Item #ef61ea,Toys,39.9
5681,Bed Bath Table Item #271f19,Bed Bath Table,124.9
5682,Computers Accessories Item #42e3e1,Computers Accessories,19.69
5683,Electronics Item #27fdfa,Electronics,13.2
5684,Office Furniture Item #02ce46,Office Furniture,174.99
5685,Furniture Decor Item #c725d1,Furniture Decor,169.9
5686,Uncategorized Item #ad8864,Uncategorized,157.77
5687,Fashion Bags Accessories Item #4e0854,Fashion Bags Accessories,129.9
5688,Baby Item #0a5a41,Baby,48.9
5689,Stationery Item #5db156,Stationery,48.9
5690,Air Conditioning Item #83ca77,Air Conditioning,869.95
5691,Sports Leisure Item #de64d6,Sports Leisure,54.89
5692,Perfumery Item #4c77d1,Perfumery,259.89
5693,Housewares Item #466461,Housewares,198.0
5694,Cool Stuff Item #25f810,Cool Stuff,16.9
5695,Furniture Decor Item #68b7fd,Furniture Decor,169.0
5696,Toys Item #50ac60,Toys,34.9
5697,Garden Tools Item #0354c6,Garden Tools,34.99
5698,Sports Leisure Item #3ae116,Sports Leisure,29.9
5699,Auto Item #c4fde9,Auto,57.6
5700,Auto Item #5a70be,Auto,54.9
5701,Toys Item #442d90,Toys,70.0
5702,Home Confort Item #228013,Home Confort,269.0
5703,Health Beauty Item #707ad2,Health Beauty,48.0
5704,Housewares Item #c5897f,Housewares,34.65
5705,Bed Bath Table Item #fad534,Bed Bath Table,44.9
5706,Cool Stuff Item #367e3c,Cool Stuff,189.9
5707,Small Appliances Item #7039b8,Small Appliances,159.0
5708,Electronics Item #4542ee,Electronics,189.0
5709,Watches Gifts Item #ff5d87,Watches Gifts,279.9
5710,Health Beauty Item #b95ce1,Health Beauty,219.9
5711,Furniture Decor Item #faaa13,Furniture Decor,310.0
5712,Auto Item #44b423,Auto,256.0
5713,Electronics Item #6703d5,Electronics,60.0
5714,Telephony Item #41db6d,Telephony,12.47
5715,Computers Accessories Item #1ac8f5,Computers Accessories,210.9
5716,Bed Bath Table Item #68bf2e,Bed Bath Table,69.9
5717,Health Beauty Item #e2998b,Health Beauty,120.0
5718,Sports Leisure Item #b0ff37,Sports Leisure,218.0
5719,Furniture Decor Item #da41ea,Furniture Decor,44.9
5720,Housewares Item #29bedb,Housewares,89.9
5721,Furniture Decor Item #b0ff78,Furniture Decor,70.0
5722,Sports Leisure Item #008cff,Sports Leisure,134.99
5723,Music Item #e500a9,Music,9.9
5724,Fashion Bags Accessories Item #f10531,Fashion Bags Accessories,158.0
5725,Perfumery Item #3489d3,Perfumery,29.79
5726,Sports Leisure Item #c9c455,Sports Leisure,109.95
5727,Drinks Item #3a7d90,Drinks,36.49
5728,Musical Instruments Item #fa9adb,Musical Instruments,895.0
5729,Pet Shop Item #1a657b,Pet Shop,119.0
5730,Sports Leisure Item #ce066f,Sports Leisure,69.9
5731,Auto Item #ec43cd,Auto,59.9
5732,Telephony Item #8b5037,Telephony,175.0
5733,Telephony Item #dc387d,Telephony,159.0
5734,Sports Leisure Item #9efcd6,Sports Leisure,99.9
5735,Pet Shop Item #a5ae84,Pet Shop,105.0
5736,Market Place Item #20518c,Market Place,77.08
5737,Telephony Item #96ce36,Telephony,29.99
5738,Furniture Decor Item #f9f260,Furniture Decor,49.9
5739,Computers Accessories Item #4ce9ab,Computers Accessories,51.5
5740,Watches Gifts Item #a84d06,Watches Gifts,39.0
5741,Health Beauty Item #9453bd,Health Beauty,488.83
5742,Sports Leisure Item #dc2545,Sports Leisure,98.0
5743,Books Imported Item #82d7b2,Books Imported,18.99
5744,Health Beauty Item #fa93c0,Health Beauty,99.9
5745,Watches Gifts Item #509fef,Watches Gifts,109.9
5746,Housewares Item #8e34d3,Housewares,284.1
5747,Sports Leisure Item #39ec33,Sports Leisure,34.7
5748,Baby Item #81e793,Baby,64.99
5749,Telephony Item #466d26,Telephony,25.99
5750,Fashion Bags Accessories Item #ccadfe,Fashion Bags Accessories,89.0
5751,Perfumery Item #ec1faa,Perfumery,29.99
5752,Small Appliances Item #b76364,Small Appliances,48.9
5753,Stationery Item #5838a4,Stationery,199.0
5754,Books General Interest Item #e32096,Books General Interest,30.0
5755,Health Beauty Item #f34369,Health Beauty,24.9
5756,Bed Bath Table Item #9a0620,Bed Bath Table,114.9
5757,Small Appliances Item #67d815,Small Appliances,109.0
5758,Cool Stuff Item #1f08ab,Cool Stuff,50.9
5759,Diapers And Hygiene Item #3cc7ec,Diapers And Hygiene,37.0
5760,Housewares Item #20531b,Housewares,138.0
5761,Sports Leisure Item #853ece,Sports Leisure,279.0
5762,Electronics Item #f40136,Electronics,13.7
5763,Computers Accessories Item #35bc6c,Computers Accessories,155.0
5764,Health Beauty Item #5c6a3e,Health Beauty,99.9
5765,Telephony Item #b0835e,Telephony,15.99
5766,Toys Item #1bfe62,Toys,54.9
5767,Perfumery Item #d6c698,Perfumery,349.97
5768,Sports Leisure Item #913803,Sports Leisure,120.0
5769,Garden Tools Item #2b2103,Garden Tools,59.9
5770,Bed Bath Table Item #0152f6,Bed Bath Table,15.9
5771,Furniture Decor Item #165b39,Furniture Decor,125.0
5772,Sports Leisure Item #dea837,Sports Leisure,60.0
5773,Pet Shop Item #e966b1,Pet Shop,100.0
5774,Toys Item #0a71a1,Toys,23.9
5775,Stationery Item #fcaab5,Stationery,109.0
5776,Health Beauty Item #90df8a,Health Beauty,59.5
5777,Sports Leisure Item #9a4b40,Sports Leisure,28.99
5778,Bed Bath Table Item #0b3f6a,Bed Bath Table,19.99
5779,Auto Item #6a595b,Auto,179.49
5780,Home Construction Item #03ff4b,Home Construction,20.9
5781,Dvds Blu Ray Item #0285a1,Dvds Blu Ray,19.9
5782,Cool Stuff Item #8317b1,Cool Stuff,180.3
5783,Sports Leisure Item #66cde8,Sports Leisure,995.0
5784,Baby Item #cac9e5,Baby,110.7
5785,Cool Stuff Item #791132,Cool Stuff,56.89
5786,Auto Item #9e93b2,Auto,9.99
5787,Furniture Decor Item #c0dab8,Furniture Decor,14.9
5788,Bed Bath Table Item #bf3fee,Bed Bath Table,75.26
5789,Industry Commerce And Business Item #091e1a,Industry Commerce And Business,210.0
5790,Bed Bath Table Item #80a354,Bed Bath Table,38.9
5791,Auto Item #9a9f42,Auto,9.99
5792,Health Beauty Item #c21390,Health Beauty,14.9
5793,Watches Gifts Item #7b975b,Watches Gifts,278.0
5794,Food Item #432357,Food,63.49
5795,Pet Shop Item #4e2fa5,Pet Shop,195.0
5796,Bed Bath Table Item #b8fefc,Bed Bath Table,79.9
5797,Furniture Decor Item #c063e7,Furniture Decor,119.9
5798,Housewares Item #38f367,Housewares,138.0
5799,Music Item #664a3e,Music,16.1
5800,Bed Bath Table Item #02fbee,Bed Bath Table,86.9
5801,Bed Bath Table Item #a43bab,Bed Bath Table,39.9
5802,Furniture Decor Item #519143,Furniture Decor,284.9
5803,Toys Item #2fd91b,Toys,49.99
5804,Food Drink Item #84f5c4,Food Drink,41.74
5805,Bed Bath Table Item #703d74,Bed Bath Table,56.1
5806,Electronics Item #e6a5c3,Electronics,469.0
5807,Health Beauty Item #f25de2,Health Beauty,130.0
5808,Bed Bath Table Item #078e8d,Bed Bath Table,48.0
5809,Office Furniture Item #d6fe3b,Office Furniture,203.31
5810,Bed Bath Table Item #5f47be,Bed Bath Table,44.5
5811,Uncategorized Item #5da377,Uncategorized,39.9
5812,Auto Item #025dcf,Auto,19.0
5813,Food Drink Item #d3fe64,Food Drink,64.6
5814,Housewares Item #b7387e,Housewares,32.9
5815,Toys Item #6e2e67,Toys,192.9
5816,Furniture Decor Item #bbbfa3,Furniture Decor,230.0
5817,Health Beauty Item #586117,Health Beauty,199.99
5818,Computers Accessories Item #5526b1,Computers Accessories,98.44
5819,Furniture Decor Item #e65b39,Furniture Decor,82.9
5820,Telephony Item #ba5fb4,Telephony,27.99
5821,Housewares Item #7b453a,Housewares,109.9
5822,Health Beauty Item #e9c1ab,Health Beauty,349.0
5823,Telephony Item #5cfad4,Telephony,17.99
5824,Fashion Bags Accessories Item #89e436,Fashion Bags Accessories,99.32
5825,Home Appliances Item #98fdc6,Home Appliances,161.6
5826,Sports Leisure Item #f5b0aa,Sports Leisure,99.9
5827,Sports Leisure Item #833437,Sports Leisure,159.9
5828,Luggage Accessories Item #4c8002,Luggage Accessories,269.9
5829,Telephony Item #824d0f,Telephony,21.9
5830,Luggage Accessories Item #8b9f7f,Luggage Accessories,329.93
5831,Furniture Decor Item #0a7b49,Furniture Decor,44.9
5832,Health Beauty Item #62ec34,Health Beauty,49.99
5833,Health Beauty Item #02d532,Health Beauty,64.99
5834,Sports Leisure Item #a8856d,Sports Leisure,59.9
5835,Bed Bath Table Item #5d90b8,Bed Bath Table,39.9
5836,Watches Gifts Item #df4495,Watches Gifts,180.54
5837,Office Furniture Item #9a78fb,Office Furniture,169.96
5838,Computers Accessories Item #b1f32f,Computers Accessories,46.8
5839,Health Beauty Item #8a4505,Health Beauty,84.75
5840,Furniture Decor Item #dd841b,Furniture Decor,119.0
5841,Cool Stuff Item #e526c0,Cool Stuff,79.9
5842,Computers Accessories Item #81a5a7,Computers Accessories,217.34
5843,Watches Gifts Item #124a1e,Watches Gifts,898.0
5844,Watches Gifts Item #509ef1,Watches Gifts,659.0
5845,Telephony Item #1ee1a3,Telephony,21.99
5846,Luggage Accessories Item #3bcb87,Luggage Accessories,299.9
5847,Health Beauty Item #e947e5,Health Beauty,69.9
5848,Health Beauty Item #af8273,Health Beauty,66.9
5849,Industry Commerce And Business Item #9b4d59,Industry Commerce And Business,76.0
5850,Housewares Item #08c175,Housewares,107.76
5851,Toys Item #f788dd,Toys,42.33
5852,Furniture Decor Item #14b862,Furniture Decor,21.9
5853,Fixed Telephony Item #4633df,Fixed Telephony,19.99
5854,Baby Item #3ce21e,Baby,60.9
5855,Furniture Decor Item #45f031,Furniture Decor,129.0
5856,Computers Accessories Item #632ba0,Computers Accessories,129.9
5857,Telephony Item #cde1ba,Telephony,159.9
5858,Fashion Sport Item #0fa3e8,Fashion Sport,69.9
5859,Watches Gifts Item #cad5ce,Watches Gifts,139.8
5860,Construction Tools Construction Item #186b6a,Construction Tools Construction,74.8
5861,Perfumery Item #76521b,Perfumery,98.9
5862,Fashion Shoes Item #0b4b0c,Fashion Shoes,29.9
5863,Housewares Item #953439,Housewares,169.9
5864,Bed Bath Table Item #6fa1aa,Bed Bath Table,810.0
5865,Bed Bath Table Item #ee286d,Bed Bath Table,44.9
5866,Stationery Item #a1ef6d,Stationery,99.0
5867,Stationery Item #93612d,Stationery,179.0
5868,Computers Accessories Item #8afee6,Computers Accessories,7.9
5869,Computers Accessories Item #1af2a3,Computers Accessories,42.79
5870,Stationery Item #177d3d,Stationery,112.33
5871,Auto Item #be8a95,Auto,49.9
5872,Luggage Accessories Item #4353af,Luggage Accessories,289.99
5873,Health Beauty Item #1bbf3c,Health Beauty,199.35
5874,Sports Leisure Item #fa23bf,Sports Leisure,59.99
5875,Bed Bath Table Item #9e39bd,Bed Bath Table,166.67
5876,Sports Leisure Item #82cbf8,Sports Leisure,69.0
5877,Computers Accessories Item #c2fb26,Computers Accessories,3.9
5878,Bed Bath Table Item #cf8316,Bed Bath Table,119.9
5879,Luggage Accessories Item #5245da,Luggage Accessories,109.9
5880,Furniture Decor Item #573722,Furniture Decor,49.0
5881,Perfumery Item #2708ea,Perfumery,129.9
5882,Home Construction Item #a39cc5,Home Construction,150.0
5883,Health Beauty Item #642369,Health Beauty,42.0
5884,Fixed Telephony Item #80dfe6,Fixed Telephony,16.99
5885,Office Furniture Item #d02d1f,Office Furniture,146.99
5886,Audio Item #17ad67,Audio,122.24
5887,Small Appliances Item #d2bea3,Small Appliances,19.4
5888,Sports Leisure Item #7d5093,Sports Leisure,59.9
5889,Computers Accessories Item #184866,Computers Accessories,83.49
5890,Watches Gifts Item #e78907,Watches Gifts,59.0
5891,Housewares Item #dca43b,Housewares,70.0
5892,Pet Shop Item #7bf86b,Pet Shop,598.0
5893,Industry Commerce And Business Item #88e84a,Industry Commerce And Business,106.33
5894,Housewares Item #12760b,Housewares,19.9
5895,Watches Gifts Item #602385,Watches Gifts,129.9
5896,Housewares Item #6df279,Housewares,199.0
5897,Health Beauty Item #0a4f9f,Health Beauty,110.32
5898,Health Beauty Item #079189,Health Beauty,394.65
5899,Stationery Item #a8df51,Stationery,69.9
5900,Furniture Decor Item #59b475,Furniture Decor,120.0
5901,Watches Gifts Item #bd8c09,Watches Gifts,172.0
5902,Health Beauty Item #27c5d1,Health Beauty,59.9
5903,Housewares Item #357a9e,Housewares,32.33
5904,Musical Instruments Item #4f1a7a,Musical Instruments,46.9
5905,Bed Bath Table Item #4ff37a,Bed Bath Table,118.58
5906,Cool Stuff Item #db0e75,Cool Stuff,249.99
5907,Housewares Item #c44343,Housewares,149.97
5908,Computers Accessories Item #e272c7,Computers Accessories,1199.0
5909,Bed Bath Table Item #b4b817,Bed Bath Table,84.44
5910,Computers Accessories Item #3dd2a1,Computers Accessories,149.9
5911,Furniture Decor Item #c14888,Furniture Decor,38.5
5912,Uncategorized Item #dfa327,Uncategorized,258.0
5913,Fashion Shoes Item #f39288,Fashion Shoes,35.9
5914,Sports Leisure Item #00e326,Sports Leisure,99.0
5915,Furniture Decor Item #c9e6b2,Furniture Decor,299.0
5916,Computers Accessories Item #b811b7,Computers Accessories,217.91
5917,Drinks Item #d61cb9,Drinks,94.06
5918,Bed Bath Table Item #23384f,Bed Bath Table,19.99
5919,Sports Leisure Item #99aa26,Sports Leisure,89.9
5920,Home Construction Item #10070e,Home Construction,95.2
5921,Office Furniture Item #101c51,Office Furniture,219.98
5922,Watches Gifts Item #387991,Watches Gifts,183.95
5923,Cool Stuff Item #c181dd,Cool Stuff,95.4
5924,Uncategorized Item #e3c816,Uncategorized,20.99
5925,Audio Item #8d8426,Audio,24.9
5926,Stationery Item #aece15,Stationery,169.9
5927,Housewares Item #0fb3fa,Housewares,749.0
5928,Drinks Item #2bd57c,Drinks,28.9
5929,Construction Tools Construction Item #adc32e,Construction Tools Construction,108.9
5930,Garden Tools Item #a7b497,Garden Tools,47.06
5931,Bed Bath Table Item #f1c7f3,Bed Bath Table,202.77
5932,Sports Leisure Item #5c9f86,Sports Leisure,89.9
5933,Sports Leisure Item #baa1af,Sports Leisure,92.34
5934,Computers Accessories Item #1ca737,Computers Accessories,132.9
5935,Telephony Item #33f17e,Telephony,27.99
5936,Furniture Bedroom Item #d22458,Furniture Bedroom,140.0
5937,Computers Accessories Item #8db563,Computers Accessories,160.0
5938,Bed Bath Table Item #1de133,Bed Bath Table,135.0
5939,Watches Gifts Item #91c82a,Watches Gifts,204.5
5940,Home Appliances 2 Item #c3182d,Home Appliances 2,16.99
5941,Bed Bath Table Item #7b49e5,Bed Bath Table,16.9
5942,Furniture Mattress And Upholstery Item #726b4e,Furniture Mattress And Upholstery,86.25
5943,Costruction Tools Garden Item #dd4adc,Costruction Tools Garden,52.9
5944,Fashion Bags Accessories Item #77fa33,Fashion Bags Accessories,49.0
5945,Garden Tools Item #dce243,Garden Tools,78.9
5946,Toys Item #3c1fe6,Toys,249.99
5947,Toys Item #97df43,Toys,309.9
5948,Musical Instruments Item #69d3ff,Musical Instruments,1058.0
5949,Computers Accessories Item #013e66,Computers Accessories,299.9
5950,Bed Bath Table Item #10adb5,Bed Bath Table,19.9
5951,Housewares Item #c34a95,Housewares,79.9
5952,Stationery Item #9bde34,Stationery,219.9
5953,Consoles Games Item #1201cf,Consoles Games,210.0
5954,Sports Leisure Item #f7bb50,Sports Leisure,99.7
5955,Auto Item #4af81c,Auto,49.9
5956,Housewares Item #f4ebaa,Housewares,246.9
5957,Cool Stuff Item #e59dd2,Cool Stuff,144.61
5958,Watches Gifts Item #a62e25,Watches Gifts,107.12
5959,Kitchen Dining Laundry Garden Furniture Item #3347f1,Kitchen Dining Laundry Garden Furniture,124.0
5960,Computers Accessories Item #dc9471,Computers Accessories,272.97
5961,Health Beauty Item #55735d,Health Beauty,34.9
5962,Sports Leisure Item #a5a036,Sports Leisure,15.89
5963,Home Appliances Item #1347d4,Home Appliances,129.99
5964,Bed Bath Table Item #74bd90,Bed Bath Table,24.9
5965,Toys Item #751fe3,Toys,91.5
5966,Bed Bath Table Item #68b8e5,Bed Bath Table,109.9
5967,Market Place Item #3c794d,Market Place,24.95
5968,Small Appliances Item #db25a5,Small Appliances,54.0
5969,Watches Gifts Item #cdef49,Watches Gifts,56.0
5970,Bed Bath Table Item #27b63e,Bed Bath Table,159.99
5971,Sports Leisure Item #a7f4ab,Sports Leisure,69.0
5972,Bed Bath Table Item #1d9faf,Bed Bath Table,59.9
5973,Sports Leisure Item #b9dac4,Sports Leisure,31.9
5974,Perfumery Item #3cb86c,Perfumery,329.0
5975,Sports Leisure Item #e9f528,Sports Leisure,104.9
5976,Stationery Item #7ada7b,Stationery,79.0
5977,Auto Item #a78463,Auto,37.99
5978,Sports Leisure Item #a1e903,Sports Leisure,42.0
5979,Health Beauty Item #2d3540,Health Beauty,99.9
5980,Health Beauty Item #8c292c,Health Beauty,153.5
5981,Watches Gifts Item #633ab0,Watches Gifts,1298.9
5982,Health Beauty Item #04b48e,Health Beauty,40.9
5983,Luggage Accessories Item #1cab19,Luggage Accessories,83.0
5984,Electronics Item #4494cc,Electronics,33.9
5985,Housewares Item #597723,Housewares,98.75
5986,Bed Bath Table Item #7724d1,Bed Bath Table,299.0
5987,Books General Interest Item #435528,Books General Interest,24.99
5988,Air Conditioning Item #0e3418,Air Conditioning,199.0
5989,Sports Leisure Item #369dfa,Sports Leisure,191.0
5990,Health Beauty Item #fc5010,Health Beauty,99.9
5991,Arts And Craftmanship Item #54b391,Arts And Craftmanship,9.8
5992,Stationery Item #ab6daa,Stationery,110.0
5993,Market Place Item #376c3b,Market Place,119.9
5994,Construction Tools Lights Item #ca112a,Construction Tools Lights,23.99
5995,Cool Stuff Item #ddceb6,Cool Stuff,215.0
5996,Cool Stuff Item #9ba0a8,Cool Stuff,119.99
5997,Bed Bath Table Item #ca7f35,Bed Bath Table,57.0
5998,Books Technical Item #2b24cf,Books Technical,137.94
5999,Home Confort Item #9391a5,Home Confort,230.0
6000,Furniture Decor Item #035a40,Furniture Decor,99.0
6001,Furniture Decor Item #2265e8,Furniture Decor,17.9
6002,Musical Instruments Item #50063f,Musical Instruments,301.0
6003,Garden Tools Item #54cf68,Garden Tools,1000.0
6004,Uncategorized Item #5a848e,Uncategorized,122.99
6005,Housewares Item #28f2e7,Housewares,87.37
6006,Sports Leisure Item #6ea6ba,Sports Leisure,229.99
6007,Baby Item #8232a2,Baby,59.99
6008,Bed Bath Table Item #ea1185,Bed Bath Table,149.0
6009,Baby Item #104644,Baby,74.5
6010,Health Beauty Item #8569e9,Health Beauty,40.75
6011,Consoles Games Item #8abc2d,Consoles Games,314.8
6012,Stationery Item #fc2d17,Stationery,75.0
6013,Sports Leisure Item #94edef,Sports Leisure,179.9
6014,Garden Tools Item #b819ed,Garden Tools,409.9
6015,Computers Accessories Item #d88d70,Computers Accessories,109.9
6016,Electronics Item #f6255b,Electronics,14.99
6017,Perfumery Item #e4d325,Perfumery,380.54
6018,Auto Item #bff799,Auto,39.0
6019,Auto Item #a50acd,Auto,117.3
6020,Furniture Decor Item #0c6ebd,Furniture Decor,99.9
6021,Sports Leisure Item #c4b8fa,Sports Leisure,45.99
6022,Consoles Games Item #bbfa49,Consoles Games,65.0
6023,Bed Bath Table Item #d9e7d1,Bed Bath Table,53.2
6024,Cool Stuff Item #3224c1,Cool Stuff,109.9
6025,Perfumery Item #cd46fb,Perfumery,150.82
6026,Books General Interest Item #1cc61b,Books General Interest,524.9
6027,Market Place Item #635b74,Market Place,42.4
6028,Health Beauty Item #24c66f,Health Beauty,169.9
6029,Pet Shop Item #b296b1,Pet Shop,94.9
6030,Electronics Item #6a8631,Electronics,26.9
6031,Signaling And Security Item #a86859,Signaling And Security,49.9
6032,Sports Leisure Item #d2b0f9,Sports Leisure,199.9
6033,Baby Item #bee760,Baby,25.0
6034,Health Beauty Item #8d2597,Health Beauty,43.9
6035,Toys Item #3d5837,Toys,109.8
6036,Home Construction Item #e4835f,Home Construction,180.0
6037,Bed Bath Table Item #56c0a9,Bed Bath Table,129.98
6038,Health Beauty Item #262f65,Health Beauty,279.0
6039,Computers Accessories Item #620b45,Computers Accessories,329.9
6040,Furniture Decor Item #38e178,Furniture Decor,100.0
6041,Consoles Games Item #f39a8b,Consoles Games,326.5
6042,Computers Accessories Item #08820f,Computers Accessories,149.0
6043,Sports Leisure Item #0f4a3e,Sports Leisure,169.0
6044,Drinks Item #d99526,Drinks,58.0
6045,Computers Accessories Item #64fb13,Computers Accessories,74.9
6046,Computers Accessories Item #5d7903,Computers Accessories,97.0
6047,Musical Instruments Item #05a9ab,Musical Instruments,169.9
6048,Watches Gifts Item #dee98c,Watches Gifts,55.0
6049,Sports Leisure Item #7859f5,Sports Leisure,225.5
6050,Computers Accessories Item #a34694,Computers Accessories,15.9
6051,Baby Item #7af541,Baby,399.9
6052,Sports Leisure Item #6fba98,Sports Leisure,54.9
6053,Home Construction Item #f80778,Home Construction,79.9
6054,Health Beauty Item #4ff38d,Health Beauty,69.9
6055,Watches Gifts Item #1468c4,Watches Gifts,155.99
6056,Toys Item #f02eae,Toys,169.9
6057,Furniture Decor Item #7c4248,Furniture Decor,99.0
6058,Electronics Item #9b0ad2,Electronics,18.9
6059,Electronics Item #167b19,Electronics,59.9
6060,Health Beauty Item #b79361,Health Beauty,150.0
6061,Food Drink Item #7643f9,Food Drink,21.9
6062,Stationery Item #bbdf7b,Stationery,19.99
6063,Toys Item #f42ce4,Toys,55.99
6064,Telephony Item #c44fd4,Telephony,118.9
6065,Housewares Item #747178,Housewares,67.8
6066,Housewares Item #3a840a,Housewares,5.99
6067,Bed Bath Table Item #4c2572,Bed Bath Table,74.9
6068,Fashion Shoes Item #191bd1,Fashion Shoes,84.9
6069,Computers Accessories Item #dc893c,Computers Accessories,89.0
6070,Sports Leisure Item #13e612,Sports Leisure,119.8
6071,Bed Bath Table Item #59467d,Bed Bath Table,54.9
6072,Housewares Item #f8b624,Housewares,179.0
6073,Baby Item #26c614,Baby,17.8
6074,Industry Commerce And Business Item #d04bba,Industry Commerce And Business,112.75
6075,Furniture Decor Item #9bd17c,Furniture Decor,15.0
6076,Auto Item #fe6125,Auto,99.0
6077,Bed Bath Table Item #f9b4f8,Bed Bath Table,199.0
6078,Computers Item #d6160f,Computers,1450.0
6079,Furniture Decor Item #93f77f,Furniture Decor,64.9
6080,Portateis Cozinha E Preparadores De Alimentos Item #cb9d76,Portateis Cozinha E Preparadores De Alimentos,34.9
6081,Baby Item #236012,Baby,109.9
6082,Furniture Decor Item #8adde8,Furniture Decor,46.99
6083,Auto Item #a81e6e,Auto,199.9
6084,Health Beauty Item #1e10b2,Health Beauty,23.0
6085,Construction Tools Construction Item #4b54b3,Construction Tools Construction,148.0
6086,Electronics Item #5ab535,Electronics,34.0
6087,Housewares Item #6449ec,Housewares,32.0
6088,Auto Item #9e9a22,Auto,136.0
6089,Books General Interest Item #e53588,Books General Interest,17.77
6090,Fixed Telephony Item #665adf,Fixed Telephony,256.0
6091,Office Furniture Item #feb187,Office Furniture,189.9
6092,Computers Item #e004a3,Computers,730.0
6093,Toys Item #70d01a,Toys,89.99
6094,Sports Leisure Item #271ce3,Sports Leisure,72.62
6095,Telephony Item #f76a99,Telephony,39.9
6096,Health Beauty Item #c744b9,Health Beauty,200.0
6097,Cool Stuff Item #6b42b1,Cool Stuff,99.9
6098,Cool Stuff Item #9b9d1c,Cool Stuff,99.99
6099,Furniture Decor Item #d2347f,Furniture Decor,44.99
6100,Health Beauty Item #4cf4ce,Health Beauty,44.9
6101,Bed Bath Table Item #59af5c,Bed Bath Table,117.99
6102,Toys Item #c154ff,Toys,189.99
6103,Computers Accessories Item #30001d,Computers Accessories,20.9
6104,Watches Gifts Item #eacd30,Watches Gifts,78.25
6105,Cool Stuff Item #9165e7,Cool Stuff,128.9
6106,Computers Accessories Item #f71f42,Computers Accessories,31.9
6107,Housewares Item #0eee5c,Housewares,84.9
6108,Construction Tools Safety Item #34ed95,Construction Tools Safety,54.9
6109,Telephony Item #a2a074,Telephony,18.77
6110,Perfumery Item #ebc9e1,Perfumery,123.62
6111,Electronics Item #421556,Electronics,43.99
6112,Bed Bath Table Item #f2ed77,Bed Bath Table,104.99
6113,Sports Leisure Item #6f404b,Sports Leisure,69.9
6114,Health Beauty Item #bc74f6,Health Beauty,199.0
6115,Toys Item #029e44,Toys,39.9
6116,La Cuisine Item #236556,La Cuisine,112.0
6117,Fixed Telephony Item #3801f5,Fixed Telephony,623.99
6118,Bed Bath Table Item #189c49,Bed Bath Table,182.0
6119,Furniture Decor Item #8b5632,Furniture Decor,159.0
